query_segment_id,query_episode_id,query_verb,query_start_time,query_end_time,query_video_path,neighbor_rank,neighbor_segment_id,neighbor_episode_id,neighbor_verb,neighbor_start_time,neighbor_end_time,neighbor_video_path,distance,same_verb
2025-09-20-17-47-54-000000:front_1:000054,2025-09-20-17-47-54-000000,fold_clothes,54.0,55.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000054.mp4,1,2025-09-20-17-47-54-000000:front_1:000023,2025-09-20-17-47-54-000000,fold_clothes,23.0,24.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000023.mp4,1.8556277880625593,True
2025-09-20-17-47-54-000000:front_1:000054,2025-09-20-17-47-54-000000,fold_clothes,54.0,55.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000054.mp4,2,2025-09-20-17-47-54-000000:front_1:000005,2025-09-20-17-47-54-000000,fold_clothes,5.0,6.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000005.mp4,2.028412168783247,True
2025-09-20-17-47-54-000000:front_1:000054,2025-09-20-17-47-54-000000,fold_clothes,54.0,55.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000054.mp4,3,2025-09-20-17-47-54-000000:front_1:000029,2025-09-20-17-47-54-000000,fold_clothes,29.0,30.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000029.mp4,2.167649407228881,True
2025-09-20-17-47-54-000000:front_1:000054,2025-09-20-17-47-54-000000,fold_clothes,54.0,55.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000054.mp4,4,2025-09-20-17-47-54-000000:front_1:000070,2025-09-20-17-47-54-000000,fold_clothes,70.0,71.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000070.mp4,2.8436042627551235,True
2025-09-20-17-47-54-000000:front_1:000054,2025-09-20-17-47-54-000000,fold_clothes,54.0,55.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000054.mp4,5,2025-09-20-17-47-54-000000:front_1:000091,2025-09-20-17-47-54-000000,fold_clothes,91.0,92.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000091.mp4,2.9162584210899616,True
2025-09-20-17-47-54-000000:front_1:000063,2025-09-20-17-47-54-000000,fold_clothes,63.0,64.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000063.mp4,1,2025-09-20-17-47-54-000000:front_1:000074,2025-09-20-17-47-54-000000,fold_clothes,74.0,75.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000074.mp4,2.5889499762007997,True
2025-09-20-17-47-54-000000:front_1:000063,2025-09-20-17-47-54-000000,fold_clothes,63.0,64.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000063.mp4,2,2025-09-20-17-47-54-000000:front_1:000079,2025-09-20-17-47-54-000000,fold_clothes,79.0,80.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000079.mp4,3.227817124686881,True
2025-09-20-17-47-54-000000:front_1:000063,2025-09-20-17-47-54-000000,fold_clothes,63.0,64.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000063.mp4,3,2025-09-20-17-47-54-000000:front_1:000058,2025-09-20-17-47-54-000000,fold_clothes,58.0,59.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000058.mp4,3.3616502835794386,True
2025-09-20-17-47-54-000000:front_1:000063,2025-09-20-17-47-54-000000,fold_clothes,63.0,64.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000063.mp4,4,2025-09-20-17-47-54-000000:front_1:000042,2025-09-20-17-47-54-000000,fold_clothes,42.0,43.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000042.mp4,3.5213264760638747,True
2025-09-20-17-47-54-000000:front_1:000063,2025-09-20-17-47-54-000000,fold_clothes,63.0,64.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000063.mp4,5,2025-09-20-17-47-54-000000:front_1:000005,2025-09-20-17-47-54-000000,fold_clothes,5.0,6.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000005.mp4,3.7145487296553577,True
2025-09-20-17-47-54-000000:front_1:000073,2025-09-20-17-47-54-000000,fold_clothes,73.0,74.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000073.mp4,1,2025-09-20-17-47-54-000000:front_1:000062,2025-09-20-17-47-54-000000,fold_clothes,62.0,63.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000062.mp4,3.5372805276296058,True
2025-09-20-17-47-54-000000:front_1:000073,2025-09-20-17-47-54-000000,fold_clothes,73.0,74.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000073.mp4,2,2025-09-20-17-47-54-000000:front_1:000057,2025-09-20-17-47-54-000000,fold_clothes,57.0,58.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000057.mp4,3.9416759702562207,True
2025-09-20-17-47-54-000000:front_1:000073,2025-09-20-17-47-54-000000,fold_clothes,73.0,74.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000073.mp4,3,2025-09-20-17-47-54-000000:front_1:000015,2025-09-20-17-47-54-000000,fold_clothes,15.0,16.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000015.mp4,4.0785946946946945,True
2025-09-20-17-47-54-000000:front_1:000073,2025-09-20-17-47-54-000000,fold_clothes,73.0,74.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000073.mp4,4,2025-09-20-17-47-54-000000:front_1:000089,2025-09-20-17-47-54-000000,fold_clothes,89.0,90.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000089.mp4,4.989827928799706,True
2025-09-20-17-47-54-000000:front_1:000073,2025-09-20-17-47-54-000000,fold_clothes,73.0,74.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000073.mp4,5,2025-09-20-17-47-54-000000:front_1:000078,2025-09-20-17-47-54-000000,fold_clothes,78.0,79.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000078.mp4,5.2437329870476095,True
2025-09-20-17-47-54-000000:front_1:000083,2025-09-20-17-47-54-000000,fold_clothes,83.0,84.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000083.mp4,1,2025-09-20-17-47-54-000000:front_1:000067,2025-09-20-17-47-54-000000,fold_clothes,67.0,68.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000067.mp4,5.192374497324773,True
2025-09-20-17-47-54-000000:front_1:000083,2025-09-20-17-47-54-000000,fold_clothes,83.0,84.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000083.mp4,2,2025-09-20-17-47-54-000000:front_1:000046,2025-09-20-17-47-54-000000,fold_clothes,46.0,47.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000046.mp4,6.172586645990701,True
2025-09-20-17-47-54-000000:front_1:000083,2025-09-20-17-47-54-000000,fold_clothes,83.0,84.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000083.mp4,3,2025-09-20-17-47-54-000000:front_1:000020,2025-09-20-17-47-54-000000,fold_clothes,20.0,21.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000020.mp4,6.695125059855813,True
2025-09-20-17-47-54-000000:front_1:000083,2025-09-20-17-47-54-000000,fold_clothes,83.0,84.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000083.mp4,4,2025-09-20-17-42-51-000000:front_1:000053,2025-09-20-17-42-51-000000,fold_clothes,53.0,54.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000053.mp4,7.830684811517336,True
2025-09-20-17-47-54-000000:front_1:000083,2025-09-20-17-47-54-000000,fold_clothes,83.0,84.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000083.mp4,5,2025-09-20-17-42-51-000000:front_1:000036,2025-09-20-17-42-51-000000,fold_clothes,36.0,37.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-42-51-000000/front_1/000036.mp4,8.13043079797594,True
2025-09-20-17-47-54-000000:front_1:000093,2025-09-20-17-47-54-000000,fold_clothes,93.0,93.83333333333331,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000093.mp4,1,2025-09-20-17-47-54-000000:front_1:000088,2025-09-20-17-47-54-000000,fold_clothes,88.0,89.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000088.mp4,6.58244895178933,True
2025-09-20-17-47-54-000000:front_1:000093,2025-09-20-17-47-54-000000,fold_clothes,93.0,93.83333333333331,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000093.mp4,2,2025-09-20-17-47-54-000000:front_1:000037,2025-09-20-17-47-54-000000,fold_clothes,37.0,38.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000037.mp4,6.93050769052207,True
2025-09-20-17-47-54-000000:front_1:000093,2025-09-20-17-47-54-000000,fold_clothes,93.0,93.83333333333331,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000093.mp4,3,2025-09-20-17-47-54-000000:front_1:000031,2025-09-20-17-47-54-000000,fold_clothes,31.0,32.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000031.mp4,7.153222678678389,True
2025-09-20-17-47-54-000000:front_1:000093,2025-09-20-17-47-54-000000,fold_clothes,93.0,93.83333333333331,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000093.mp4,4,2025-09-20-17-47-54-000000:front_1:000051,2025-09-20-17-47-54-000000,fold_clothes,51.0,52.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000051.mp4,7.271974641209366,True
2025-09-20-17-47-54-000000:front_1:000093,2025-09-20-17-47-54-000000,fold_clothes,93.0,93.83333333333331,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000093.mp4,5,2025-09-20-17-47-54-000000:front_1:000005,2025-09-20-17-47-54-000000,fold_clothes,5.0,6.0,/__modal/volumes/vo-UZL6XRNnGfsFjlpmHH9EJN/segments/2025-09-20-17-47-54-000000/front_1/000005.mp4,8.16144342562648,True
